licence_id,date,type,destination,iso2,rating,military,refused,unused,count,value,year
40047,2012-02-14,SIEL,Israel,IL,ML5,1,0,,1,94000.0,2012
40047,2012-02-14,SIEL,Israel,IL,ML11,1,0,,1,22197.0,2012
40090,2012-02-15,SIEL,Israel,IL,ML10,1,0,,1,993.0,2012
40139,2012-02-16,SIEL,Israel,IL,ML4,1,0,,1,1900.0,2012
40141,2012-02-16,SIEL,Israel,IL,ML5,1,0,,2,11500.0,2012
40257,2012-02-20,SIEL,Israel,IL,ML5,1,0,,1,30000.0,2012
40259,2012-02-20,SIEL,Israel,IL,ML5,1,0,,2,11500.0,2012
40303,2012-02-21,SIEL,Israel,IL,ML4,1,0,,1,14000.0,2012
40430,2012-02-23,SIEL,Israel,IL,ML11,1,0,,1,742.0,2012
40513,2012-02-27,SIEL,Israel,IL,ML5,1,0,,1,15000.0,2012
40558,2012-02-28,SIEL,Israel,IL,ML5,1,0,,1,3500.0,2012
40599,2012-02-29,SIEL,Israel,IL,ML11,1,0,,1,22198.0,2012
40670,2012-03-01,SIEL,Israel,IL,ML5,1,0,,1,12000.0,2012
40853,2012-03-05,SIEL,Israel,IL,ML5,1,0,,1,15000.0,2012
40854,2012-03-05,SIEL,Israel,IL,ML5,1,0,,1,3300.0,2012
40933,2012-03-06,SIEL,Israel,IL,ML5,1,0,,1,96000.0,2012
40933,2012-03-06,SIEL,Israel,IL,ML10,1,0,,1,125820.0,2012
41101,2012-03-09,SIEL,Israel,IL,ML5,1,0,,1,12000.0,2012
41184,2012-03-13,SIEL,Israel,IL,PL5035,1,0,,1,7370.0,2012
41185,2012-03-13,SIEL,Israel,IL,ML5,1,0,,1,40000.0,2012
41229,2012-03-14,SIEL,Israel,IL,ML11,1,0,,1,22198.0,2012
41271,2012-03-15,SIEL,Israel,IL,ML10,1,0,,1,12000.0,2012
41271,2012-03-15,SIEL,Israel,IL,ML11,1,0,,1,51610.0,2012
41272,2012-03-15,SIEL,Israel,IL,ML10,1,0,,1,301967.0,2012
41520,2012-03-22,SIEL,Israel,IL,ML5,1,0,,1,12000.0,2012
41522,2012-03-22,SIEL,Israel,IL,ML11,1,0,,1,3264.0,2012
41692,2012-03-28,SIEL,Israel,IL,ML10,1,0,,1,1026.0,2012
42063,2012-04-10,SIEL,Israel,IL,ML5,1,0,,1,40000.0,2012
42200,2012-04-15,SIEL,Israel,IL,ML4,1,0,,1,70000.0,2012
42273,2012-04-17,SIEL,Israel,IL,ML22,1,0,,1,40000.0,2012
42342,2012-04-19,SIEL,Israel,IL,ML4,1,0,,1,419992.0,2012
42342,2012-04-19,SIEL,Israel,IL,ML5,1,0,,1,403054.0,2012
42343,2012-04-19,SIEL,Israel,IL,ML11,1,0,,1,80000.0,2012
42381,2012-04-20,SIEL,Israel,IL,ML10,1,0,,1,25200.0,2012
42433,2012-04-23,SIEL,Israel,IL,ML10,1,0,,1,2730.0,2012
42480,2012-04-24,SIEL,Israel,IL,ML5,1,0,,2,350360.0,2012
42614,2012-04-27,SIEL,Israel,IL,ML5,1,0,,1,22500.0,2012
42649,2012-04-30,SIEL,Israel,IL,ML5,1,0,,1,5500.0,2012
42775,2012-05-04,SIEL,Israel,IL,ML5,1,0,,1,22700.0,2012
42891,2012-05-10,SIEL,Israel,IL,ML1,1,0,,1,62.0,2012
42891,2012-05-10,SIEL,Israel,IL,ML11,1,0,,1,6720.0,2012
42953,2012-05-11,SIEL,Israel,IL,ML5,1,0,,1,4300.0,2012
43005,2012-05-14,SIEL,Israel,IL,ML5,1,0,,1,4300.0,2012
43007,2012-05-14,SIEL,Israel,IL,ML11,1,0,,1,138774.0,2012
43052,2012-05-15,SIEL,Israel,IL,ML4,1,0,,1,399000.0,2012
43052,2012-05-15,SIEL,Israel,IL,ML10,1,0,,1,31646.0,2012
43052,2012-05-15,SIEL,Israel,IL,ML22,1,0,,1,5000.0,2012
43085,2012-05-16,SIEL,Israel,IL,ML1,1,0,,1,2700.0,2012
43125,2012-05-17,SIEL,Israel,IL,ML9,1,0,,1,2040.0,2012
43125,2012-05-17,SIEL,Israel,IL,ML11,1,0,,1,6600.0,2012
43125,2012-05-17,SIEL,Israel,IL,ML18,1,0,,1,5000.0,2012
43181,2012-05-18,SIEL,Israel,IL,ML11,1,0,,1,21646.0,2012
43379,2012-05-24,SIEL,Israel,IL,ML6,1,0,,1,616700.0,2012
43379,2012-05-24,SIEL,Israel,IL,ML13,1,0,,1,42500.0,2012
43462,2012-05-28,SIEL,Israel,IL,ML5,1,0,,2,9000.0,2012
43489,2012-05-29,SIEL,Israel,IL,ML5,1,0,,1,12000.0,2012
43529,2012-05-30,SIEL,Israel,IL,ML11,1,0,,1,2800.0,2012
43529,2012-05-30,SIEL,Israel,IL,ML15,1,0,,1,100000.0,2012
43567,2012-05-31,SIEL,Israel,IL,ML5,1,0,,1,11000.0,2012
43703,2012-06-08,SIEL,Israel,IL,ML3,1,0,,1,50000.0,2012
43732,2012-06-11,SIEL,Israel,IL,ML14,1,0,,1,28800.0,2012
43734,2012-06-11,SIEL,Israel,IL,ML5,1,0,,2,15500.0,2012
43775,2012-06-12,SIEL,Israel,IL,ML10,1,0,,1,262808.0,2012
43777,2012-06-12,SIEL,Israel,IL,ML5,1,0,,2,31500.0,2012
44099,2012-06-19,SIEL,Israel,IL,ML4,1,0,,1,254315.0,2012
44378,2012-06-25,SIEL,Israel,IL,ML10,1,0,,1,5510.0,2012
44546,2012-06-29,SIEL,Israel,IL,ML21,1,0,,1,5500.0,2012
44592,2012-07-02,SIEL,Israel,IL,ML11,1,0,,1,98559.0,2012
44592,2012-07-02,SIEL,Israel,IL,ML22,1,0,,1,0.0,2012
44639,2012-07-03,SIEL,Israel,IL,ML5,1,0,,1,9000.0,2012
44741,2012-07-05,SIEL,Israel,IL,ML7,1,0,,1,460.0,2012
44814,2012-07-09,SIEL,Israel,IL,ML1,1,0,,1,2370.0,2012
44814,2012-07-09,SIEL,Israel,IL,PL5017,1,0,,1,125.0,2012
44870,2012-07-11,SIEL,Israel,IL,ML9,1,0,,1,9000.0,2012
44901,2012-07-12,SIEL,Israel,IL,ML11,1,0,,1,30000.0,2012
45001,2012-07-16,SIEL,Israel,IL,ML5,1,0,,1,30000.0,2012
45209,2012-07-23,SIEL,Israel,IL,ML5,1,0,,1,26000.0,2012
45337,2012-07-26,SIEL,Israel,IL,ML5,1,0,,1,36000.0,2012
45420,2012-07-30,SIEL,Israel,IL,ML4,1,0,,1,42000.0,2012
45609,2012-08-02,SIEL,Israel,IL,ML11,1,0,,1,13500.0,2012
45729,2012-08-07,SIEL,Israel,IL,ML6,1,0,,1,6525.0,2012
45780,2012-08-08,SIEL,Israel,IL,ML5,1,0,,1,76500.0,2012
45896,2012-08-13,SIEL,Israel,IL,ML4,1,0,,1,37420.0,2012
46047,2012-08-17,SIEL,Israel,IL,ML11,1,0,,1,22197.0,2012
46120,2012-08-21,SIEL,Israel,IL,ML5,1,0,,1,13000.0,2012
46188,2012-08-22,SIEL,Israel,IL,ML5,1,0,,1,11000.0,2012
46368,2012-08-29,SIEL,Israel,IL,ML11,1,0,,1,21646.0,2012
46416,2012-08-30,SIEL,Israel,IL,ML11,1,0,,1,11000.0,2012
46575,2012-09-04,SIEL,Israel,IL,ML5,1,0,,1,6000.0,2012
46762,2012-09-10,SIEL,Israel,IL,ML4,1,0,,1,69700.0,2012
46999,2012-09-17,SIEL,Israel,IL,ML5,1,0,,1,210000.0,2012
47469,2012-10-04,SIEL,Israel,IL,ML11,1,0,,1,23068.0,2012
47469,2012-10-04,SIEL,Israel,IL,ML21,1,0,,1,0.0,2012
47469,2012-10-04,SIEL,Israel,IL,ML22,1,0,,1,1.0,2012
47695,2012-10-12,SIEL,Israel,IL,ML10,1,0,,1,98566.0,2012
47807,2012-10-17,SIEL,Israel,IL,ML5,1,0,,1,5161.0,2012
47901,2012-10-22,SIEL,Israel,IL,ML4,1,0,,1,5750.0,2012
48144,2012-10-30,SIEL,Israel,IL,ML9,1,0,,2,1968.0,2012
48146,2012-10-30,SIEL,Israel,IL,ML5,1,0,,1,10906100.0,2012
48146,2012-10-30,SIEL,Israel,IL,ML11,1,0,,1,9058.0,2012
48192,2012-10-31,SIEL,Israel,IL,ML4,1,0,,1,1550.0,2012
48274,2012-11-02,SIEL,Israel,IL,ML9,1,0,,1,3530.0,2012
48684,2012-11-14,SIEL,Israel,IL,ML13,1,0,,1,145007.0,2012
48807,2012-11-19,SIEL,Israel,IL,ML9,1,0,,1,7665.0,2012
48963,2012-11-22,SIEL,Israel,IL,ML5,1,0,,1,470073.0,2012
48963,2012-11-22,SIEL,Israel,IL,ML6,1,0,,1,2000.0,2012
48965,2012-11-22,SIEL,Israel,IL,ML5,1,0,,1,4500.0,2012
48965,2012-11-22,SIEL,Israel,IL,ML11,1,0,,2,88875.0,2012
49070,2012-11-26,SIEL,Israel,IL,ML5,1,0,,1,40000.0,2012
49072,2012-11-26,SIEL,Israel,IL,ML5,1,0,,1,4500.0,2012
49072,2012-11-26,SIEL,Israel,IL,ML10,1,0,,1,11576.0,2012
49115,2012-11-27,SIEL,Israel,IL,ML1,1,0,,1,2317417.0,2012
49294,2012-12-03,SIEL,Israel,IL,ML4,1,0,,1,37200.0,2012
49386,2012-12-05,SIEL,Israel,IL,ML11,1,0,,1,33035.0,2012
49386,2012-12-05,SIEL,Israel,IL,PL5017,1,0,,1,633.0,2012
49388,2012-12-05,SIEL,Israel,IL,ML10,1,0,,1,17796.0,2012
49496,2012-12-07,SITL,Israel,IL,ML3,1,0,,1,2395.0,2012
49547,2012-12-10,SIEL,Israel,IL,ML4,1,0,,1,305.0,2012
49601,2012-12-11,SIEL,Israel,IL,ML10,1,0,,1,73070.0,2012
49635,2012-12-12,SIEL,Israel,IL,ML5,1,0,,1,9000.0,2012
49691,2012-12-13,SIEL,Israel,IL,ML4,1,0,,1,11722.0,2012
49759,2012-12-14,SIEL,Israel,IL,ML7,1,0,,1,2380.0,2012
49759,2012-12-14,SIEL,Israel,IL,ML21,1,0,,1,27000.0,2012
49759,2012-12-14,SIEL,Israel,IL,ML22,1,0,,1,0.0,2012
49759,2012-12-14,SIEL,Israel,IL,PL5017,1,0,,1,0.0,2012
49827,2012-12-17,SIEL,Israel,IL,ML11,1,0,,1,13488.0,2012
50025,2012-12-21,SIEL,Israel,IL,ML5,1,0,,1,225000.0,2012
50025,2012-12-21,SIEL,Israel,IL,ML11,1,0,,1,12000.0,2012
50182,2013-01-03,SIEL,Israel,IL,ML4,1,0,,1,17927.0,2013
50184,2013-01-03,SIEL,Israel,IL,ML10,1,0,,1,33000.0,2013
50333,2013-01-09,SIEL,Israel,IL,ML7,1,0,,1,11420.0,2013
50333,2013-01-09,SIEL,Israel,IL,ML11,1,0,,1,3000.0,2013
50333,2013-01-09,SIEL,Israel,IL,ML17,1,0,,1,100.0,2013
50385,2013-01-10,SIEL,Israel,IL,ML11,1,0,,1,6977.0,2013
50483,2013-01-14,SIEL,Israel,IL,ML11,1,0,,1,5200.0,2013
50483,2013-01-14,SIEL,Israel,IL,ML22,1,0,,1,6300.0,2013
50527,2013-01-15,SIEL,Israel,IL,ML11,1,0,,1,3891.0,2013
50579,2013-01-16,SIEL,Israel,IL,ML10,1,0,,1,1880.0,2013
50692,2013-01-21,SIEL,Israel,IL,ML11,1,0,,1,13000.0,2013
50824,2013-01-24,SIEL,Israel,IL,ML3,1,0,,1,2167.0,2013
50826,2013-01-24,SIEL,Israel,IL,ML10,1,0,,1,37582.0,2013
50900,2013-01-25,SIEL,Israel,IL,ML11,1,0,,1,22198.0,2013
50944,2013-01-28,SIEL,Israel,IL,ML11,1,0,,1,14000.0,2013
50991,2013-01-29,SIEL,Israel,IL,ML5,1,0,,1,4500.0,2013
51306,2013-02-06,SIEL,Israel,IL,ML16,1,0,,1,11926.0,2013
51350,2013-02-07,SIEL,Israel,IL,ML11,1,0,,1,16242.0,2013
51352,2013-02-07,SIEL,Israel,IL,ML10,1,0,,1,33552.0,2013
51399,2013-02-08,SIEL,Israel,IL,ML4,1,0,,1,4125.0,2013
51402,2013-02-08,SIEL,Israel,IL,ML5,1,0,,1,6000.0,2013
51470,2013-02-11,SIEL,Israel,IL,ML11,1,0,,1,10465.0,2013
51585,2013-02-13,SIEL,Israel,IL,ML10,1,0,,1,120940.0,2013
51618,2013-02-14,SIEL,Israel,IL,ML4,1,0,,1,3313.0,2013
51618,2013-02-14,SIEL,Israel,IL,ML6,1,0,,1,125000.0,2013
51713,2013-02-18,SIEL,Israel,IL,ML5,1,0,,1,12000.0,2013
51784,2013-02-20,SIEL,Israel,IL,ML4,1,0,,1,9906.0,2013
51984,2013-02-27,SIEL,Israel,IL,ML10,1,0,,1,1320.0,2013
51985,2013-02-27,SIEL,Israel,IL,ML4,1,0,,1,4125.0,2013
52050,2013-02-28,SIEL,Israel,IL,ML11,1,0,,1,23546.0,2013
52234,2013-03-05,SIEL,Israel,IL,ML6,1,0,,1,136000.0,2013
52485,2013-03-12,SIEL,Israel,IL,ML6,1,0,,1,3395.0,2013
52569,2013-03-14,SIEL,Israel,IL,ML5,1,0,,1,10000.0,2013
52608,2013-03-15,SIEL,Israel,IL,ML4,1,0,,1,21133.0,2013
52794,2013-03-21,SIEL,Israel,IL,ML11,1,0,,1,16212.0,2013
52844,2013-03-22,SIEL,Israel,IL,ML9,1,0,,1,7500.0,2013
52940,2013-03-26,SIEL,Israel,IL,ML14,1,0,,1,364688.0,2013
52940,2013-03-26,SIEL,Israel,IL,ML21,1,0,,1,0.0,2013
52995,2013-03-27,SIEL,Israel,IL,ML17,1,0,,1,34697.0,2013
52995,2013-03-27,SIEL,Israel,IL,ML22,1,0,,1,100.0,2013
52997,2013-03-27,SIEL,Israel,IL,ML10,1,0,,1,2677.0,2013
53051,2013-03-28,SIEL,Israel,IL,ML4,1,0,,1,15000.0,2013
53236,2013-04-05,SIEL,Israel,IL,ML21,1,0,,2,16875.0,2013
53372,2013-04-10,SIEL,Israel,IL,ML10,1,0,,1,1111.0,2013
53447,2013-04-12,SIEL,Israel,IL,ML4,1,0,,1,407.0,2013
53447,2013-04-12,SIEL,Israel,IL,ML10,1,0,,1,22500.0,2013
53530,2013-04-16,SIEL,Israel,IL,ML10,1,0,,1,33750.0,2013
53635,2013-04-18,SIEL,Israel,IL,ML22,1,0,,1,300000.0,2013
53677,2013-04-19,SIEL,Israel,IL,ML10,1,0,,1,238125.0,2013
53707,2013-04-22,SIEL,Israel,IL,ML3,1,0,,1,1620.0,2013
53749,2013-04-23,SIEL,Israel,IL,ML4,1,0,,1,420000.0,2013
53749,2013-04-23,SIEL,Israel,IL,ML6,1,0,,1,8770.0,2013
53792,2013-04-24,SIEL,Israel,IL,ML6,1,0,,1,21035.0,2013
53840,2013-04-25,SIEL,Israel,IL,ML9,1,0,,1,4000.0,2013
53840,2013-04-25,SIEL,Israel,IL,ML11,1,0,,1,1988.0,2013
54156,2013-05-03,SIEL,Israel,IL,ML11,1,0,,1,65288.0,2013
54156,2013-05-03,SIEL,Israel,IL,PL5001,1,0,,1,500.0,2013
54215,2013-05-07,SIEL,Israel,IL,ML4,1,0,,2,27476.0,2013
54215,2013-05-07,SIEL,Israel,IL,ML9,1,0,,1,13000.0,2013
54257,2013-05-08,SIEL,Israel,IL,ML5,1,0,,1,116700.0,2013
54349,2013-05-10,SIEL,Israel,IL,ML11,1,0,,1,6720.0,2013
54654,2013-05-22,SIEL,Israel,IL,ML4,1,0,,1,18638.0,2013
54654,2013-05-22,SIEL,Israel,IL,ML11,1,0,,1,677.0,2013
54751,2013-05-24,SIEL,Israel,IL,ML10,1,0,,1,1250.0,2013
54780,2013-05-28,SIEL,Israel,IL,ML6,1,0,,1,34800.0,2013
54780,2013-05-28,SIEL,Israel,IL,ML13,1,0,,1,5150.0,2013
54780,2013-05-28,SIEL,Israel,IL,PL5001,1,0,,1,450.0,2013
54915,2013-06-03,SIEL,Israel,IL,ML11,1,0,,1,266000.0,2013
55151,2013-06-10,SIEL,Israel,IL,ML5,1,0,,1,20000.0,2013
55305,2013-06-13,SIEL,Israel,IL,ML5,1,0,,1,72000.0,2013
55373,2013-06-14,SIEL,Israel,IL,ML9,1,0,,1,3015.0,2013
55373,2013-06-14,SIEL,Israel,IL,ML10,1,0,,1,505100.0,2013
55557,2013-06-18,SIEL,Israel,IL,ML3,1,0,,1,80000.0,2013
55559,2013-06-18,SIEL,Israel,IL,ML5,1,0,,1,15000.0,2013
55622,2013-06-19,SIEL,Israel,IL,ML4,1,0,,1,679.0,2013
55950,2013-06-27,SIEL,Israel,IL,ML11,1,0,,1,5600.0,2013
56004,2013-06-28,SIEL,Israel,IL,ML5,1,0,,1,4000.0,2013
56004,2013-06-28,SIEL,Israel,IL,ML11,1,0,,2,33381.0,2013
56078,2013-07-02,SIEL,Israel,IL,ML5,1,0,,1,80000.0,2013
56079,2013-07-02,SIEL,Israel,IL,ML5,1,0,,1,70000.0,2013
56118,2013-07-03,SIEL,Israel,IL,ML11,1,0,,1,17602.0,2013
56119,2013-07-03,SIEL,Israel,IL,ML5,1,0,,1,12000.0,2013
56185,2013-07-04,SIEL,Israel,IL,ML1,1,0,,1,465.0,2013
56185,2013-07-04,SIEL,Israel,IL,ML3,1,0,,1,1732.0,2013
56185,2013-07-04,SIEL,Israel,IL,ML4,1,0,,1,131581.0,2013
56185,2013-07-04,SIEL,Israel,IL,ML5,1,0,,1,11979.0,2013
56185,2013-07-04,SIEL,Israel,IL,ML22,1,0,,1,300000.0,2013
56187,2013-07-04,SIEL,Israel,IL,ML5,1,0,,1,11000.0,2013
56241,2013-07-05,SIEL,Israel,IL,ML5,1,0,,1,10000.0,2013
56281,2013-07-08,SIEL,Israel,IL,ML6,1,0,,1,74000.0,2013
56283,2013-07-08,SIEL,Israel,IL,ML10,1,0,,1,6699.0,2013
56329,2013-07-09,SIEL,Israel,IL,PL5017,1,0,,1,8170.0,2013
56382,2013-07-10,SIEL,Israel,IL,ML5,1,0,,1,2195.0,2013
56382,2013-07-10,SIEL,Israel,IL,ML11,1,0,,1,1500.0,2013
56574,2013-07-16,SIEL,Israel,IL,ML10,1,0,,1,66000.0,2013
56574,2013-07-16,SIEL,Israel,IL,ML11,1,0,,2,60000.0,2013
56576,2013-07-16,SIEL,Israel,IL,ML5,1,0,,1,10000.0,2013
56753,2013-07-22,SIEL,Israel,IL,ML11,1,0,,1,375939.0,2013
56795,2013-07-23,SIEL,Israel,IL,ML11,1,0,,1,1527.0,2013
56850,2013-07-24,SIEL,Israel,IL,ML5,1,0,,1,13000.0,2013
56850,2013-07-24,SIEL,Israel,IL,ML9,1,0,,1,1864.0,2013
56928,2013-07-26,SIEL,Israel,IL,ML5,1,0,,1,16000.0,2013
56929,2013-07-26,SIEL,Israel,IL,ML11,1,0,,1,13675.0,2013
56994,2013-07-29,SIEL,Israel,IL,ML9,1,0,,1,8888.0,2013
56996,2013-07-29,SIEL,Israel,IL,ML5,1,0,,1,9000.0,2013
57047,2013-07-30,SIEL,Israel,IL,ML6,1,0,,1,19006.0,2013
57097,2013-07-31,SIEL,Israel,IL,ML5,1,0,,1,6000.0,2013
57097,2013-07-31,SIEL,Israel,IL,ML10,1,0,,1,4000.0,2013
57143,2013-08-01,SIEL,Israel,IL,ML5,1,0,,1,4000.0,2013
57176,2013-08-02,SIEL,Israel,IL,ML11,1,0,,1,22198.0,2013
57177,2013-08-02,SIEL,Israel,IL,ML10,1,0,,1,65393.0,2013
57339,2013-08-07,SIEL,Israel,IL,ML6,1,0,,1,4400.0,2013
57456,2013-08-11,SIEL,Israel,IL,ML5,1,0,,1,20000.0,2013
57564,2013-08-15,SIEL,Israel,IL,ML5,1,0,,1,36000.0,2013
57668,2013-08-20,SIEL,Israel,IL,ML10,1,0,,1,70.0,2013
57692,2013-08-21,SIEL,Israel,IL,ML9,1,0,,1,17312.0,2013
57952,2013-08-28,SIEL,Israel,IL,ML17,1,0,,1,45000.0,2013
57952,2013-08-28,SIEL,Israel,IL,ML22,1,0,,1,100.0,2013
57954,2013-08-28,SIEL,Israel,IL,ML5,1,0,,1,7500.0,2013
58031,2013-08-29,SIEL,Israel,IL,ML5,1,0,,1,25000.0,2013
58071,2013-08-30,SIEL,Israel,IL,ML5,1,0,,1,11000.0,2013
58193,2013-09-04,SIEL,Israel,IL,ML11,1,0,,1,70000.0,2013
58246,2013-09-05,SIEL,Israel,IL,ML9,1,0,,1,3363.0,2013
58292,2013-09-06,SIEL,Israel,IL,ML9,1,0,,1,13973.0,2013
58292,2013-09-06,SIEL,Israel,IL,ML22,1,0,,1,0.0,2013
58329,2013-09-09,SIEL,Israel,IL,ML17,1,0,,1,2400.0,2013
58329,2013-09-09,SIEL,Israel,IL,ML21,1,0,,1,0.0,2013
58331,2013-09-09,SIEL,Israel,IL,ML10,1,0,,1,2080.0,2013
58416,2013-09-11,SIEL,Israel,IL,ML11,1,0,,1,33990.0,2013
58509,2013-09-16,SIEL,Israel,IL,ML5,1,0,,1,48000.0,2013
58511,2013-09-16,SIEL,Israel,IL,ML11,1,0,,1,4745.0,2013
58539,2013-09-17,SIEL,Israel,IL,ML5,1,0,,1,5000.0,2013
58624,2013-09-19,SIEL,Israel,IL,ML10,1,0,,1,4710.0,2013
58685,2013-09-23,SIEL,Israel,IL,ML10,1,0,,2,95644.0,2013
58886,2013-09-30,SIEL,Israel,IL,ML10,1,0,,1,2117.0,2013
59002,2013-10-03,SIEL,Israel,IL,ML10,1,0,,1,10520.0,2013
59002,2013-10-03,SIEL,Israel,IL,ML11,1,0,,1,180684.0,2013
59186,2013-10-09,SIEL,Israel,IL,ML10,1,0,,1,14303.0,2013
59275,2013-10-14,SIEL,Israel,IL,ML9,1,0,,1,14000.0,2013
59275,2013-10-14,SIEL,Israel,IL,ML10,1,0,,1,1920.0,2013
59276,2013-10-14,SIEL,Israel,IL,ML5,1,0,,1,12000.0,2013
59381,2013-10-16,SIEL,Israel,IL,ML6,1,0,,1,0.0,2013
59381,2013-10-16,SIEL,Israel,IL,ML13,1,0,,1,20000.0,2013
59443,2013-10-17,SIEL,Israel,IL,ML7,1,0,,1,13704.0,2013
59443,2013-10-17,SIEL,Israel,IL,ML11,1,0,,1,850.0,2013
59443,2013-10-17,SIEL,Israel,IL,PL5017,1,0,,1,1942.0,2013
59444,2013-10-17,SIEL,Israel,IL,ML11,1,0,,1,72000.0,2013
59799,2013-10-24,SIEL,Israel,IL,ML10,1,0,,1,10000.0,2013
59800,2013-10-24,SIEL,Israel,IL,ML11,1,0,,1,161664.0,2013
59886,2013-10-28,SIEL,Israel,IL,ML13,1,0,,1,6733.0,2013
59887,2013-10-28,SIEL,Israel,IL,ML10,1,0,,1,34160.0,2013
59997,2013-10-30,SIEL,Israel,IL,ML5,1,0,,1,9699.0,2013
59997,2013-10-30,SIEL,Israel,IL,ML11,1,0,,1,23270.0,2013
59999,2013-10-30,SIEL,Israel,IL,ML5,1,0,,1,11800.0,2013
60121,2013-11-04,SIEL,Israel,IL,ML9,1,0,,1,78140.0,2013
60155,2013-11-05,SIEL,Israel,IL,ML5,1,0,,1,19000.0,2013
60156,2013-11-05,SIEL,Israel,IL,ML5,1,0,,1,10000.0,2013
60203,2013-11-06,SIEL,Israel,IL,ML11,1,0,,1,54640.0,2013
60245,2013-11-07,SIEL,Israel,IL,ML11,1,0,,1,9800.0,2013
60246,2013-11-07,SIEL,Israel,IL,ML5,1,0,,1,13000.0,2013
60332,2013-11-11,SIEL,Israel,IL,ML6,1,0,,2,46070.0,2013
60332,2013-11-11,SIEL,Israel,IL,ML9,1,0,,1,9000.0,2013
60436,2013-11-14,SIEL,Israel,IL,ML9,1,0,,1,15000.0,2013
60437,2013-11-14,SIEL,Israel,IL,ML5,1,0,,1,12000.0,2013
60609,2013-11-21,SIEL,Israel,IL,ML4,1,0,,1,4245.0,2013
60609,2013-11-21,SIEL,Israel,IL,ML9,1,0,,1,20040.0,2013
60609,2013-11-21,SIEL,Israel,IL,ML10,1,0,,1,55357.0,2013
60610,2013-11-21,SIEL,Israel,IL,ML5,1,0,,1,45000.0,2013
60705,2013-11-25,SIEL,Israel,IL,ML5,1,0,,1,97375.0,2013
60749,2013-11-26,SIEL,Israel,IL,ML10,1,0,,1,58125.0,2013
60787,2013-11-27,SIEL,Israel,IL,ML5,1,0,,1,15098.0,2013
60973,2013-12-02,SIEL,Israel,IL,ML9,1,0,,1,16535.0,2013
61039,2013-12-03,SIEL,Israel,IL,ML22,1,0,,1,0.0,2013
61040,2013-12-03,SIEL,Israel,IL,ML11,1,0,,1,103607.0,2013
61101,2013-12-04,SIEL,Israel,IL,ML5,1,0,,1,15000.0,2013
61192,2013-12-06,SIEL,Israel,IL,ML11,1,0,,1,109416.0,2013
61286,2013-12-10,SIEL,Israel,IL,ML5,1,0,,1,197550.0,2013
61286,2013-12-10,SIEL,Israel,IL,ML11,1,0,,1,927957.0,2013
61338,2013-12-11,SIEL,Israel,IL,ML9,1,0,,1,3468.0,2013
61412,2013-12-12,SIEL,Israel,IL,ML1,1,0,,1,1913407.0,2013
61414,2013-12-12,SIEL,Israel,IL,ML11,1,0,,1,22350.0,2013
61414,2013-12-12,SIEL,Israel,IL,ML15,1,0,,1,31014.0,2013
61445,2013-12-13,SIEL,Israel,IL,ML21,1,0,,1,11375.0,2013
61446,2013-12-13,SIEL,Israel,IL,ML11,1,0,,1,14694.0,2013
61488,2013-12-16,SIEL,Israel,IL,ML6,1,0,,1,41750.0,2013
61529,2013-12-17,SIEL,Israel,IL,ML6,1,0,,1,2497.0,2013
61622,2013-12-19,SIEL,Israel,IL,ML5,1,0,,1,40000.0,2013
61865,2014-01-02,SIEL,Israel,IL,ML11,1,0,,1,10000.0,2014
62003,2014-01-09,SIEL,Israel,IL,ML5,1,0,,1,35000.0,2014
62276,2014-01-15,SIEL,Israel,IL,ML19,1,0,,1,600000.0,2014
62534,2014-01-20,SIEL,Israel,IL,ML11,1,0,,2,242125.0,2014
62534,2014-01-20,SIEL,Israel,IL,ML13,1,0,,1,11000.0,2014
62536,2014-01-20,SIEL,Israel,IL,ML11,1,0,,2,92242.0,2014
62585,2014-01-21,SIEL,Israel,IL,ML10,1,0,,1,67328.0,2014
62585,2014-01-21,SIEL,Israel,IL,ML11,1,0,,2,151539.0,2014
62691,2014-01-23,SIEL,Israel,IL,ML5,1,0,,1,18000.0,2014
62691,2014-01-23,SIEL,Israel,IL,ML11,1,0,,1,24850.0,2014
62693,2014-01-23,SIEL,Israel,IL,ML11,1,0,,1,547537.0,2014
62751,2014-01-24,SIEL,Israel,IL,ML9,1,0,,1,7105.0,2014
62752,2014-01-24,SIEL,Israel,IL,ML11,1,0,,1,180000.0,2014
62752,2014-01-24,SIEL,Israel,IL,ML22,1,0,,1,0.0,2014
62843,2014-01-28,SIEL,Israel,IL,ML5,1,0,,1,65000.0,2014
62971,2014-01-31,SIEL,Israel,IL,ML11,1,0,,1,109416.0,2014
63060,2014-02-04,SIEL,Israel,IL,ML9,1,0,,1,6261.0,2014
63062,2014-02-04,SIEL,Israel,IL,ML11,1,0,,1,4745.0,2014
63147,2014-02-06,SIEL,Israel,IL,ML5,1,0,,1,9000.0,2014
63147,2014-02-06,SIEL,Israel,IL,ML11,1,0,,1,14694.0,2014
63195,2014-02-07,SIEL,Israel,IL,ML11,1,0,,1,15006.0,2014
63247,2014-02-10,SIEL,Israel,IL,ML1,1,0,,1,793.0,2014
63247,2014-02-10,SIEL,Israel,IL,ML3,1,0,,1,8600.0,2014
63247,2014-02-10,SIEL,Israel,IL,ML10,1,0,,1,13202.0,2014
63312,2014-02-11,SIEL,Israel,IL,ML9,1,0,,2,19074.0,2014
63314,2014-02-11,SIEL,Israel,IL,ML11,1,0,,1,10000.0,2014
